Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
19,No,Travel_Rarely,194,Research & Development,21,3,Marketing,4,Male,87,1,4,Manufacturing Director,2,Married,19574,9278,3,No,12,3,1,3,5,0,3,25,11,4,10
37,Yes,Travel_Rarely,620,Sales,14,2,Other,3,Male,50,1,5,Sales Representative,4,Divorced,17747,23957,5,Yes,13,3,2,1,1,1,2,1,6,2,9
45,Yes,Travel_Rarely,1383,Sales,28,4,Marketing,2,Male,50,3,3,Manager,1,Married,3640,7474,0,No,20,4,3,0,16,3,1,38,3,4,16
28,No,Travel_Frequently,954,Sales,28,4,Other,1,Male,94,3,5,Sales Representative,2,Married,18914,19624,0,No,21,3,2,3,39,0,4,6,3,15,12
21,No,Travel_Rarely,1345,Sales,4,3,Technical Degree,2,Male,32,2,2,Healthcare Representative,4,Divorced,12379,22804,1,Yes,13,3,4,0,13,1,1,23,14,9,1
32,No,Travel_Rarely,853,Sales,12,2,Human Resources,4,Female,98,2,3,Manufacturing Director,3,Divorced,19730,17379,3,No,24,3,1,0,9,2,3,38,0,6,12
23,Yes,Travel_Rarely,1231,Sales,6,1,Medical,1,Male,93,1,4,Sales Representative,1,Single,18021,2205,6,Yes,15,3,2,1,32,5,3,31,5,6,4
47,No,Travel_Rarely,517,Research & Development,19,5,Human Resources,4,Female,78,2,4,Sales Representative,4,Single,3688,18237,5,Yes,22,3,4,1,11,3,1,25,13,8,15
55,No,Travel_Rarely,658,Human Resources,10,5,Life Sciences,1,Female,46,1,3,Manager,3,Married,5431,19070,8,No,21,3,4,2,31,3,1,22,13,7,9
19,No,Non-Travel,1434,Research & Development,1,3,Medical,3,Female,61,2,5,Research Director,2,Married,8472,9507,6,No,22,3,1,3,23,6,4,13,9,3,11
32,No,Travel_Rarely,467,Research & Development,23,2,Marketing,3,Male,99,2,3,Manufacturing Director,2,Married,10622,16820,4,No,15,3,3,3,13,0,4,28,6,14,12
28,No,Non-Travel,700,Research & Development,23,2,Technical Degree,2,Female,50,1,5,Healthcare Representative,3,Married,18519,26657,5,No,14,3,1,1,4,5,1,24,11,4,15
25,No,Non-Travel,1495,Sales,28,4,Technical Degree,4,Male,36,3,3,Manufacturing Director,4,Divorced,2789,19716,9,Yes,18,3,1,0,4,3,3,30,18,4,0
43,No,Travel_Rarely,432,Sales,16,1,Marketing,4,Male,36,3,5,Sales Executive,2,Married,10433,8077,8,No,16,3,2,2,31,1,1,1,8,9,8
22,No,Travel_Rarely,790,Research & Development,4,2,Life Sciences,1,Female,56,2,1,Research Director,2,Divorced,7580,21272,0,No,16,3,2,1,32,6,2,1,2,11,15
23,Yes,Travel_Rarely,112,Sales,9,5,Marketing,3,Female,37,3,3,Sales Executive,4,Single,1834,12415,8,Yes,11,3,3,2,3,6,2,22,3,1,14
43,No,Travel_Rarely,919,Research & Development,28,1,Other,2,Male,57,2,5,Healthcare Representative,4,Married,12164,13155,5,No,16,3,4,2,29,4,3,10,12,11,17
21,No,Travel_Rarely,520,Research & Development,18,1,Life Sciences,3,Male,95,4,2,Manager,3,Single,3404,5692,3,No,13,3,2,3,40,2,1,28,9,6,11
36,No,Travel_Rarely,1247,Sales,29,3,Medical,4,Male,76,4,2,Manager,2,Divorced,5154,22281,4,No,23,3,3,2,16,0,1,34,13,6,13
37,No,Travel_Rarely,1012,Sales,17,2,Marketing,2,Male,39,4,3,Healthcare Representative,4,Single,16788,3620,0,No,16,3,1,3,2,5,2,8,5,8,2
50,No,Travel_Rarely,1360,Research & Development,15,3,Life Sciences,3,Male,62,3,3,Laboratory Technician,1,Married,6501,10003,6,Yes,20,3,4,0,12,4,1,31,7,12,3
37,No,Travel_Rarely,1456,Sales,19,2,Medical,3,Female,36,3,4,Healthcare Representative,3,Single,8120,4063,7,No,23,3,1,0,35,4,3,29,18,8,5
29,No,Non-Travel,449,Sales,7,4,Marketing,1,Female,32,1,5,Research Director,3,Single,14096,11237,4,Yes,21,3,4,1,17,0,3,14,9,3,15
18,No,Travel_Rarely,1059,Research & Development,25,3,Technical Degree,1,Female,43,3,3,Research Scientist,3,Married,10993,19980,1,No,23,3,2,0,22,1,4,13,4,4,12
43,No,Travel_Rarely,513,Research & Development,18,3,Marketing,4,Male,73,2,2,Manager,3,Married,7801,22945,7,No,16,3,1,3,34,5,3,16,4,6,11
31,No,Travel_Rarely,1349,Sales,6,5,Human Resources,3,Female,75,1,2,Human Resources,1,Single,8720,13622,9,Yes,12,3,1,2,32,2,1,21,4,9,11
55,No,Travel_Frequently,254,Research & Development,19,3,Marketing,1,Female,90,3,2,Research Director,3,Married,2574,24885,6,No,11,3,4,2,35,0,1,29,8,14,1
54,No,Travel_Rarely,1337,Research & Development,21,2,Human Resources,3,Female,65,1,5,Research Director,3,Married,4676,10395,9,No,21,3,3,0,16,5,2,16,8,6,12
28,Yes,Travel_Rarely,193,Research & Development,12,5,Medical,2,Male,42,3,1,Research Director,4,Married,7468,4448,8,No,25,3,4,3,38,4,2,15,14,10,2
53,No,Travel_Rarely,432,Research & Development,25,3,Marketing,3,Male,45,2,3,Sales Representative,2,Single,5105,7413,3,No,13,3,2,2,33,4,3,7,8,9,12
30,No,Non-Travel,1056,Research & Development,3,3,Medical,3,Male,34,4,1,Research Director,3,Married,2028,2319,8,Yes,15,3,3,0,11,0,4,38,13,10,1
60,No,Travel_Rarely,1071,Research & Development,1,4,Medical,4,Male,67,4,5,Manager,4,Single,10485,16614,3,No,25,3,1,3,4,5,1,30,5,7,8
20,No,Travel_Rarely,655,Human Resources,5,3,Life Sciences,2,Female,79,2,3,Research Scientist,4,Married,9263,5105,2,No,25,4,1,3,39,4,4,11,7,7,0
50,No,Travel_Rarely,1031,Sales,1,1,Medical,2,Female,67,1,4,Research Scientist,2,Single,12593,6220,2,No,14,3,1,2,26,0,1,32,1,1,12
23,No,Travel_Rarely,1353,Research & Development,8,5,Medical,1,Male,85,4,3,Research Director,4,Married,6974,2707,9,Yes,17,3,2,1,39,6,3,11,4,11,1
27,No,Travel_Rarely,295,Sales,7,1,Marketing,2,Male,92,3,3,Sales Executive,4,Single,12473,16176,1,No,14,3,1,1,12,0,3,24,16,8,14
22,No,Non-Travel,631,Sales,15,5,Marketing,4,Male,77,3,3,Manager,3,Divorced,19662,18576,9,Yes,18,3,1,3,25,2,2,37,9,15,15
40,No,Travel_Rarely,946,Sales,11,4,Technical Degree,1,Male,88,1,3,Manager,3,Single,13448,7552,2,Yes,17,3,3,3,13,0,4,17,13,10,10
27,Yes,Travel_Rarely,1368,Human Resources,18,3,Life Sciences,3,Male,73,1,3,Manufacturing Director,4,Single,5730,11096,7,No,20,3,2,0,31,6,2,18,17,3,14
19,No,Travel_Frequently,1401,Human Resources,14,3,Medical,2,Female,84,2,5,Laboratory Technician,1,Single,9417,24394,7,Yes,19,3,1,3,10,5,3,2,0,0,5
30,No,Travel_Rarely,740,Sales,27,3,Life Sciences,3,Male,84,4,3,Laboratory Technician,2,Divorced,1204,21815,1,Yes,11,4,3,0,37,5,4,34,1,0,13
57,No,Travel_Rarely,579,Sales,9,5,Human Resources,1,Female,30,1,5,Sales Executive,4,Married,4282,4793,1,No,25,3,1,0,15,4,1,4,3,4,5
19,No,Travel_Rarely,581,Research & Development,5,3,Medical,2,Male,37,4,3,Laboratory Technician,4,Married,16339,24395,1,No,15,3,3,0,21,3,2,34,12,6,4
37,No,Travel_Rarely,389,Research & Development,23,1,Life Sciences,1,Male,33,4,3,Manufacturing Director,1,Divorced,11895,9611,9,No,23,3,1,3,15,2,3,26,15,4,10
18,Yes,Travel_Rarely,799,Sales,4,3,Technical Degree,1,Male,82,3,5,Healthcare Representative,2,Divorced,4221,3113,6,No,14,3,2,3,12,5,1,36,4,14,3
54,No,Travel_Frequently,796,Research & Development,12,4,Technical Degree,2,Female,87,1,3,Laboratory Technician,4,Married,3764,21503,5,No,16,4,4,0,11,4,3,20,9,12,8
26,No,Travel_Rarely,641,Research & Development,29,1,Medical,2,Male,66,2,2,Manager,4,Single,18914,17997,0,No,11,3,2,2,17,4,1,15,16,2,8
34,No,Non-Travel,431,Human Resources,1,3,Human Resources,1,Female,78,1,3,Healthcare Representative,3,Divorced,2089,22006,1,Yes,16,3,3,3,28,2,2,27,10,10,16
26,No,Non-Travel,571,Sales,24,3,Technical Degree,4,Male,96,4,4,Laboratory Technician,4,Single,16510,22364,0,No,11,3,1,1,17,2,1,24,4,6,7
28,No,Travel_Rarely,950,Research & Development,13,2,Technical Degree,2,Female,48,3,5,Manager,1,Married,18114,24709,6,Yes,24,3,2,2,1,4,4,32,14,15,14
32,No,Travel_Rarely,635,Research & Development,1,5,Human Resources,1,Female,30,1,3,Manager,4,Married,15056,23660,5,No,24,3,1,1,1,6,1,16,3,0,8
41,No,Travel_Rarely,568,Research & Development,3,1,Life Sciences,3,Male,58,1,3,Research Director,2,Married,18955,15792,1,No,11,3,2,3,2,3,3,29,6,10,4
55,Yes,Travel_Rarely,1078,Research & Development,22,2,Technical Degree,3,Female,62,1,5,Research Scientist,2,Married,1648,18244,1,Yes,18,3,3,2,28,6,1,40,9,0,3
52,No,Travel_Rarely,521,Research & Development,8,4,Marketing,2,Male,81,2,1,Sales Executive,1,Married,13511,7672,1,No,12,3,4,3,7,1,2,3,3,11,17
47,No,Travel_Rarely,1247,Sales,24,5,Other,2,Female,70,2,2,Manufacturing Director,4,Divorced,6199,8823,7,No,20,3,2,3,10,6,3,1,4,1,8
48,No,Non-Travel,863,Research & Development,18,1,Other,3,Male,52,2,2,Sales Representative,4,Single,4745,9055,6,Yes,23,3,1,2,11,4,3,8,4,0,2
22,No,Travel_Rarely,1107,Research & Development,25,3,Technical Degree,1,Male,34,2,3,Laboratory Technician,4,Single,17482,13265,0,Yes,24,3,1,3,31,2,3,30,10,8,8
31,No,Travel_Frequently,992,Sales,16,1,Life Sciences,1,Female,86,3,5,Laboratory Technician,4,Married,2260,16041,3,No,16,3,1,2,3,0,3,24,18,3,8
28,No,Travel_Rarely,409,Research & Development,20,3,Life Sciences,1,Female,35,3,4,Healthcare Representative,4,Divorced,10303,24491,3,Yes,24,3,3,3,8,0,4,36,4,6,3
26,Yes,Travel_Rarely,1025,Sales,20,5,Medical,4,Male,78,2,3,Healthcare Representative,2,Single,17741,19274,6,Yes,16,3,3,0,23,2,3,35,7,4,6
51,Yes,Travel_Rarely,435,Sales,16,3,Marketing,2,Female,51,4,2,Laboratory Technician,3,Single,5061,4051,1,No,16,3,4,1,15,6,3,4,6,13,6
29,Yes,Non-Travel,1055,Research & Development,2,4,Life Sciences,4,Male,33,2,3,Human Resources,2,Single,1280,21544,3,No,18,4,1,0,16,2,3,23,7,15,7
52,No,Travel_Rarely,1451,Research & Development,17,3,Human Resources,4,Male,93,2,5,Manufacturing Director,3,Single,19423,15394,0,No,14,3,4,3,21,1,2,23,12,6,0
52,No,Travel_Rarely,1123,Research & Development,10,4,Marketing,4,Female,66,4,4,Laboratory Technician,2,Divorced,12707,21158,3,No,13,3,1,3,6,5,2,28,4,12,8
18,No,Travel_Rarely,890,Sales,7,5,Other,4,Male,60,1,1,Research Scientist,1,Married,16898,6535,0,No,16,3,2,3,9,2,3,30,17,12,11
57,No,Travel_Rarely,933,Research & Development,27,5,Marketing,1,Male,66,4,4,Human Resources,4,Married,10666,15105,1,No,14,3,2,0,28,0,4,36,8,15,5
39,No,Travel_Rarely,945,Sales,10,1,Human Resources,2,Female,74,4,3,Manufacturing Director,3,Married,10396,21426,1,No,12,3,2,3,35,3,1,18,1,14,12
46,No,Travel_Rarely,351,Research & Development,19,4,Technical Degree,2,Male,37,3,2,Laboratory Technician,2,Divorced,17385,22209,9,No,16,3,1,2,23,2,4,22,15,6,4
25,No,Travel_Rarely,1220,Human Resources,20,4,Human Resources,4,Female,69,1,5,Sales Representative,3,Single,12288,3195,2,Yes,20,3,2,1,13,1,3,34,13,15,0
28,No,Travel_Rarely,1421,Research & Development,27,2,Human Resources,2,Male,34,4,3,Research Director,4,Married,13024,23962,7,No,15,3,1,3,13,3,3,5,16,0,17
58,No,Travel_Rarely,285,Research & Development,9,2,Technical Degree,3,Male,57,2,1,Research Scientist,1,Married,8050,11323,5,Yes,21,3,4,3,24,1,4,5,5,0,7
54,No,Travel_Rarely,1385,Sales,22,2,Technical Degree,1,Male,38,4,5,Sales Representative,4,Single,18519,22709,5,No,19,3,3,1,21,3,3,36,2,10,7
31,Yes,Non-Travel,900,Research & Development,17,3,Technical Degree,2,Female,31,3,5,Healthcare Representative,2,Married,9717,15709,8,Yes,21,4,2,1,22,2,1,29,16,2,14
47,No,Travel_Rarely,287,Research & Development,9,2,Technical Degree,1,Female,92,4,5,Healthcare Representative,2,Single,11866,16826,7,No,16,3,1,1,31,0,2,0,12,9,9
52,No,Travel_Rarely,1194,Research & Development,9,4,Technical Degree,3,Male,80,2,3,Laboratory Technician,3,Single,10502,14460,1,No,24,3,1,0,25,3,1,7,5,1,15
38,No,Non-Travel,939,Research & Development,5,3,Human Resources,1,Male,60,1,1,Healthcare Representative,1,Single,9061,12064,5,No,13,3,4,0,26,4,1,27,7,13,10
54,Yes,Travel_Rarely,728,Sales,24,5,Medical,3,Female,36,3,3,Research Scientist,1,Married,18004,15086,0,Yes,21,3,4,3,11,5,1,24,5,6,11
22,Yes,Travel_Rarely,960,Sales,7,1,Medical,4,Male,59,1,5,Manufacturing Director,2,Single,18142,3075,8,Yes,15,3,3,1,18,1,4,32,15,2,15
36,No,Travel_Rarely,109,Research & Development,11,2,Life Sciences,2,Female,87,3,5,Manager,3,Divorced,14589,23648,3,No,25,3,4,3,18,3,4,37,5,6,15
31,Yes,Travel_Rarely,1390,Sales,8,5,Medical,4,Male,32,2,2,Sales Executive,4,Single,19249,18224,3,Yes,20,3,3,3,33,1,1,13,16,8,2
43,No,Travel_Rarely,884,Sales,25,4,Other,2,Female,80,3,4,Manufacturing Director,4,Divorced,18919,20909,8,No,18,3,3,3,31,0,4,10,2,11,8
21,No,Non-Travel,876,Human Resources,14,1,Medical,4,Male,85,1,3,Manager,2,Divorced,11225,10660,2,No,19,3,4,0,28,1,3,1,11,10,7
42,No,Travel_Frequently,1108,Research & Development,2,5,Human Resources,3,Female,39,1,1,Human Resources,2,Divorced,7238,8443,4,No,18,4,3,1,20,1,2,29,5,0,9
59,No,Non-Travel,1496,Research & Development,10,1,Technical Degree,2,Female,90,4,5,Research Scientist,4,Divorced,14352,22375,0,No,25,4,2,3,34,4,4,29,6,14,12
42,No,Travel_Rarely,778,Research & Development,21,2,Technical Degree,4,Male,79,1,3,Sales Representative,4,Single,3107,12822,5,No,13,3,3,0,4,1,4,3,10,15,17
35,Yes,Travel_Frequently,1208,Research & Development,24,4,Human Resources,1,Male,76,4,4,Manager,4,Married,16447,9642,2,Yes,19,3,1,2,11,3,1,12,8,2,12
57,No,Travel_Rarely,312,Sales,16,1,Other,1,Female,30,1,3,Research Scientist,3,Married,8874,20469,0,No,13,3,1,2,6,1,2,6,15,12,12
25,No,Travel_Rarely,1438,Sales,16,5,Medical,4,Female,86,4,4,Research Director,1,Single,17566,21406,9,No,18,3,1,3,40,2,3,37,4,10,14
56,No,Travel_Rarely,1462,Sales,19,2,Human Resources,3,Male,67,2,3,Sales Representative,2,Single,13220,23908,5,Yes,20,3,4,3,1,1,3,2,14,14,12
57,No,Non-Travel,591,Research & Development,27,2,Life Sciences,4,Male,91,4,2,Healthcare Representative,2,Divorced,1509,5540,9,Yes,19,3,1,1,24,2,2,8,3,14,15
31,No,Travel_Rarely,740,Research & Development,11,5,Technical Degree,1,Female,99,1,3,Healthcare Representative,3,Married,4655,25253,1,No,17,4,4,1,9,5,3,13,4,5,7
49,No,Travel_Rarely,292,Research & Development,6,5,Marketing,2,Male,94,2,2,Sales Representative,4,Married,19756,23639,7,Yes,14,3,1,3,37,1,2,10,6,14,9
55,No,Travel_Rarely,772,Research & Development,6,1,Life Sciences,2,Female,91,3,4,Human Resources,3,Divorced,11057,14914,1,Yes,20,3,3,0,5,6,1,36,2,12,11
50,No,Non-Travel,944,Research & Development,7,3,Other,4,Male,85,1,5,Human Resources,4,Married,12353,21047,3,No,25,3,4,3,26,5,3,13,3,8,13
40,Yes,Travel_Rarely,436,Sales,16,2,Life Sciences,2,Female,96,4,5,Human Resources,2,Married,19289,4966,2,Yes,19,3,1,1,34,6,3,18,14,4,5
32,No,Travel_Rarely,1212,Research & Development,13,1,Human Resources,1,Female,46,3,3,Manager,1,Divorced,10919,11462,8,Yes,13,3,3,1,9,1,2,7,1,2,8
50,No,Non-Travel,680,Sales,27,5,Medical,2,Female,37,4,1,Manager,3,Single,2787,3429,1,No,25,3,4,0,8,3,3,6,4,7,6
42,No,Travel_Rarely,163,Sales,3,1,Technical Degree,4,Male,89,3,3,Laboratory Technician,4,Married,13993,7507,2,No,13,3,3,3,19,6,4,6,6,12,5
34,No,Travel_Rarely,488,Sales,24,5,Other,4,Female,69,2,2,Sales Executive,2,Divorced,6199,18590,6,No,12,3,3,1,36,2,1,2,16,13,0
50,No,Travel_Rarely,1271,Research & Development,24,4,Other,4,Male,91,1,2,Sales Representative,1,Divorced,16313,22250,3,Yes,20,3,3,3,34,5,3,2,7,11,13
19,No,Non-Travel,254,Research & Development,9,5,Marketing,1,Male,70,2,4,Manufacturing Director,3,Divorced,8006,15517,5,No,25,3,4,1,36,5,3,17,8,4,5
31,No,Non-Travel,720,Sales,24,5,Life Sciences,3,Male,41,1,3,Sales Executive,3,Married,13029,7388,2,No,13,3,4,2,39,2,3,32,9,14,11
57,Yes,Travel_Rarely,799,Sales,3,5,Marketing,2,Male,83,3,4,Research Director,2,Divorced,5756,12131,0,Yes,11,3,2,2,7,4,2,36,10,5,16
57,No,Non-Travel,1474,Research & Development,6,3,Medical,4,Female,40,2,1,Manager,3,Single,10295,4081,5,No,25,4,2,2,30,1,1,27,0,12,4
56,No,Non-Travel,279,Sales,25,5,Medical,3,Male,89,1,5,Manager,2,Single,1054,6923,3,No,14,4,2,1,15,1,1,35,14,1,10
23,No,Travel_Rarely,948,Research & Development,17,2,Marketing,4,Female,97,3,5,Research Scientist,3,Married,8767,20463,1,Yes,18,3,2,0,27,3,3,15,7,3,4
23,No,Travel_Rarely,588,Research & Development,3,2,Technical Degree,4,Female,75,2,3,Sales Executive,1,Married,1464,13528,6,No,15,3,4,2,5,4,3,14,18,0,11
20,No,Travel_Rarely,1372,Research & Development,2,1,Medical,1,Female,67,2,4,Research Scientist,1,Single,10863,23569,9,No,12,3,2,1,31,4,2,28,11,14,2
24,No,Travel_Rarely,1379,Research & Development,12,3,Marketing,1,Male,90,2,4,Manufacturing Director,3,Married,18358,16642,4,No,13,3,1,3,27,6,1,17,5,13,8
25,No,Travel_Rarely,601,Sales,24,1,Life Sciences,3,Male,46,2,1,Research Scientist,2,Single,2537,18730,5,No,11,3,2,2,10,3,4,18,9,12,5
59,Yes,Travel_Rarely,642,Research & Development,6,2,Marketing,4,Female,95,4,4,Sales Executive,4,Married,3985,26793,5,Yes,12,3,1,0,22,5,3,28,4,15,1
32,No,Travel_Frequently,1477,Research & Development,10,2,Marketing,2,Male,65,3,2,Sales Representative,3,Divorced,14297,11522,8,Yes,11,3,1,0,29,2,4,5,6,3,1
46,No,Travel_Rarely,114,Research & Development,11,4,Human Resources,2,Male,36,4,2,Research Director,4,Married,7396,19101,1,No,12,3,3,0,8,5,4,26,6,0,11
50,Yes,Travel_Rarely,252,Sales,16,5,Medical,2,Male,45,3,2,Manager,2,Single,3530,5250,5,No,13,3,3,3,27,0,1,6,8,3,7
47,No,Non-Travel,1175,Research & Development,27,2,Technical Degree,3,Male,43,3,3,Manufacturing Director,4,Married,7534,13422,8,No,11,3,3,3,23,3,4,26,14,13,1
56,No,Travel_Rarely,1340,Research & Development,16,1,Technical Degree,1,Female,54,3,2,Manager,3,Married,2135,5483,3,No,21,3,2,0,27,2,3,18,5,1,8
44,No,Travel_Rarely,1092,Sales,24,1,Human Resources,3,Male,33,1,2,Laboratory Technician,1,Married,14357,21895,5,Yes,19,3,4,0,23,5,3,16,15,5,15
53,No,Non-Travel,745,Research & Development,18,5,Other,1,Male,58,3,5,Research Director,2,Married,8725,11552,6,No,20,3,1,0,14,5,2,40,6,5,14
46,No,Travel_Rarely,473,Research & Development,27,5,Technical Degree,2,Male,85,2,3,Research Scientist,1,Married,17111,5039,0,No,15,4,4,3,38,4,1,10,14,7,13
55,Yes,Non-Travel,1238,Research & Development,22,4,Marketing,2,Male,35,4,2,Healthcare Representative,1,Divorced,4413,11446,4,No,18,3,4,3,32,3,1,4,1,8,3
50,No,Travel_Rarely,353,Sales,23,3,Human Resources,1,Male,30,2,1,Sales Executive,1,Single,5501,12580,3,No,15,3,2,1,33,0,4,1,7,15,3
54,No,Travel_Frequently,1466,Research & Development,24,1,Life Sciences,2,Male,68,2,2,Manager,3,Married,3352,10726,9,Yes,18,3,4,2,21,1,3,11,11,7,10
44,Yes,Travel_Rarely,154,Human Resources,9,5,Medical,3,Male,30,4,3,Research Scientist,2,Married,1115,4186,1,Yes,17,4,4,3,28,3,3,10,10,0,17
50,No,Non-Travel,1255,Research & Development,21,1,Medical,1,Female,92,2,4,Manufacturing Director,4,Married,16204,21183,1,No,22,4,3,0,33,0,2,9,5,12,4
21,No,Travel_Rarely,294,Sales,27,5,Medical,2,Male,86,1,5,Manager,1,Single,14250,5853,1,Yes,14,3,3,2,9,0,4,27,12,2,1
39,Yes,Non-Travel,692,Research & Development,19,2,Marketing,4,Male,96,2,5,Research Director,4,Single,13584,7206,6,No,25,4,1,3,29,3,3,6,15,5,14
19,No,Travel_Rarely,1182,Sales,2,1,Life Sciences,2,Male,94,2,3,Research Director,2,Single,5810,19031,3,No,17,3,1,2,10,2,1,13,7,0,10
27,No,Travel_Rarely,198,Human Resources,24,2,Human Resources,4,Male,94,4,2,Manager,2,Divorced,6589,6998,5,No,16,3,3,1,33,3,2,12,16,7,16
22,Yes,Travel_Frequently,299,Research & Development,1,1,Human Resources,2,Female,50,2,1,Manufacturing Director,4,Married,17607,15352,6,Yes,13,3,2,3,20,5,1,4,12,13,15
27,No,Travel_Rarely,248,Sales,26,3,Medical,4,Male,59,4,2,Research Director,4,Married,6409,3206,8,Yes,19,3,2,0,12,6,2,7,3,5,14
50,No,Travel_Rarely,1420,Research & Development,16,4,Life Sciences,2,Male,62,3,2,Research Director,1,Divorced,7884,4871,1,No,22,3,1,0,24,4,1,0,9,15,2
55,No,Travel_Rarely,824,Sales,22,2,Life Sciences,4,Male,77,3,1,Sales Executive,4,Single,9665,25575,9,Yes,20,4,3,1,20,5,4,4,15,0,14
30,No,Travel_Rarely,785,Human Resources,18,5,Life Sciences,1,Female,51,1,5,Manufacturing Director,4,Divorced,7256,17681,8,No,25,3,2,1,0,0,3,10,16,9,12
48,No,Travel_Rarely,1137,Human Resources,3,3,Technical Degree,1,Male,83,4,2,Manufacturing Director,3,Married,7186,12119,4,No,23,3,4,1,4,0,1,9,7,1,15
53,No,Travel_Rarely,434,Research & Development,24,1,Technical Degree,4,Female,33,4,4,Sales Representative,1,Married,8278,3408,5,No,19,3,1,1,21,1,4,14,10,5,11
41,No,Travel_Rarely,1345,Sales,1,2,Medical,2,Male,84,4,4,Sales Representative,1,Divorced,15983,21971,5,No,24,3,1,1,6,0,1,38,4,9,16
32,No,Travel_Rarely,1467,Research & Development,6,1,Life Sciences,3,Female,73,1,3,Research Director,2,Divorced,15046,15656,2,No,15,3,4,3,12,6,4,28,15,13,15
46,No,Non-Travel,613,Sales,19,1,Other,3,Female,41,1,3,Healthcare Representative,4,Divorced,19765,13398,9,No,18,3,4,3,22,1,2,24,7,7,8
25,No,Travel_Rarely,273,Sales,22,1,Life Sciences,3,Male,81,2,1,Sales Representative,3,Single,17176,26768,6,No,17,3,1,2,20,0,4,5,15,4,5
22,No,Travel_Rarely,1291,Research & Development,19,4,Human Resources,3,Male,94,4,1,Research Director,2,Divorced,11389,25951,6,No,19,3,4,1,5,0,1,10,3,0,12
46,No,Non-Travel,1295,Sales,11,4,Human Resources,4,Male,94,1,3,Human Resources,3,Divorced,7626,9109,7,No,17,3,2,0,19,3,3,16,5,13,7
21,No,Travel_Frequently,665,Research & Development,27,5,Medical,1,Male,39,3,2,Laboratory Technician,1,Married,1312,14211,4,No,14,3,1,0,11,3,2,14,7,9,11
29,No,Travel_Rarely,613,Human Resources,8,2,Other,1,Male,47,3,5,Laboratory Technician,4,Single,13692,7804,1,Yes,14,3,2,1,39,4,2,15,8,1,8
19,No,Travel_Rarely,1314,Sales,5,3,Life Sciences,3,Male,76,4,4,Manufacturing Director,3,Single,17726,14682,2,No,21,3,1,1,8,5,4,1,12,3,3
44,No,Travel_Rarely,1245,Sales,20,3,Other,1,Male,95,3,1,Healthcare Representative,2,Divorced,12034,19700,8,No,18,3,2,1,27,2,1,35,16,3,12
48,No,Travel_Rarely,206,Human Resources,9,3,Medical,4,Male,78,2,3,Sales Executive,1,Married,19724,23061,5,No,16,3,3,1,10,4,4,18,8,6,1
53,No,Travel_Frequently,775,Sales,15,1,Human Resources,3,Male,51,2,4,Sales Representative,3,Married,5570,23998,7,No,19,3,2,1,31,0,2,37,12,1,2
53,No,Travel_Rarely,908,Research & Development,21,4,Human Resources,4,Male,55,4,1,Human Resources,3,Single,1088,26350,7,Yes,24,3,4,0,10,4,3,20,8,6,4
43,No,Travel_Rarely,1166,Human Resources,28,2,Technical Degree,4,Male,38,1,1,Research Director,2,Single,4772,17530,4,No,20,4,3,2,23,3,4,10,5,6,17
60,Yes,Travel_Rarely,990,Human Resources,14,1,Medical,2,Female,50,1,2,Healthcare Representative,3,Married,11178,23909,0,No,24,3,1,1,14,5,1,40,9,6,13
44,No,Travel_Rarely,977,Research & Development,4,4,Medical,4,Male,92,1,1,Manufacturing Director,1,Married,18125,17290,5,Yes,17,3,2,1,40,0,4,2,4,12,1
22,No,Travel_Rarely,778,Sales,24,4,Life Sciences,2,Female,35,1,5,Sales Representative,3,Divorced,4985,20183,6,No,17,3,1,1,34,0,4,33,6,2,14
37,No,Travel_Frequently,422,Sales,24,2,Life Sciences,3,Male,43,4,1,Healthcare Representative,4,Married,18777,18995,8,Yes,14,4,3,3,16,4,4,17,10,5,7
28,No,Non-Travel,436,Research & Development,8,2,Technical Degree,4,Male,62,2,5,Sales Representative,4,Divorced,3133,19698,1,No,13,3,4,0,24,5,3,14,8,11,15
27,Yes,Travel_Rarely,1285,Research & Development,20,2,Marketing,1,Male,53,4,2,Sales Executive,2,Single,7661,4600,1,Yes,18,3,4,0,34,6,1,24,9,5,2
57,Yes,Non-Travel,365,Research & Development,29,1,Other,3,Male,80,4,5,Sales Executive,4,Single,6292,22803,9,No,17,3,4,2,18,1,1,14,10,3,4
